GEOID,var,est,moe,description,source
13059130601,Inc50K_74K_p,15.95,9.36,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059130601,Inc75K_99K_p,10.05,6.41,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059130601,Ind_ag_p,0,0.58,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059130601,Ind_arts_p,15.46,8.35,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059130601,Ind_const_p,3.66,4.24,Percent Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Ind_edhlth_p,26.39,13.05,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059130601,Ind_finan_p,8.35,7.02,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059130601,Ind_info_p,4.86,5.15,Percent Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Ind_manf_p,4.78,5.9,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Ind_other_p,6.86,5.44,Percent Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Ind_prof_p,10.27,5.44,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059130601,Ind_pubad_p,1.41,1.66,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Ind_retail_p,8.48,5.11,Percent Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Ind_trans_p,1.62,2.49,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059130601,Ind_whlsl_p,7.86,6.11,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Inet_any_p,85.24,15.66,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Inet_broad_p,79.51,16.52,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Pov_Ov65_p,9.39,1.35,Percent Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Pov_Und18_p,23.95,8.63,Percent Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Rce_AI_p,0,0.33,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Rce_AsnNH_p,4.49,4.09,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Rce_BlkNH_p,26.48,9.25,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Rce_Hisp_p,18.6,12.49,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Rce_HPI_p,0,0.33,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Rce_OthNH_p,0,0.33,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Rce_WhtNH_p,46.87,12.25,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Rent30_p,47.49,23.25,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Sch_grad_p,2.99,2.38,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Sch_Kpre_p,5.11,3.54,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Sch_ugrad_p,4.62,2.1,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Trn_car_p,78.97,21.59,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059130601,Trn_carpool_p,9.99,8.51,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Trn_home_p,1.78,2.43,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Trn_noveh_p,8.21,5.52,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Trn_pub_p,6.6,5.26,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059130601,Trn_taxi_p,2.65,3.17,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059130601,Trn_walk_p,0,0.61,Percent Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Age05_p,5.94,4.26,Percent Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Age18_24_p,38.93,19.26,Percent Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059130602,AgeO65_p,21.79,6.5,Percent Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059130602,AgeU18_p,9.69,5.87,Percent Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Ed_ba_p,27.79,10.09,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Ed_hsgrad_p,20.91,12.34,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Ed_lesshs_p,0,0.79,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Ed_ma_p,13.92,7.16,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Ed_prof_doc_p,12.8,6.82,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Ed_somecol_p,24.58,11.33,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Empl_labor_p,62.17,16.82,Percent Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Empl_unemp_p,1.01,1.61,Percent Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059130602,HInsur_FBNat_p,3.82,4.33,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059130602,HInsur_FBNC_p,2.37,2.97,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059130602,HInsur_Nat_p,82.85,20.81,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
13059130602,HousOwn_p,48.82,13.39,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059130602,HousRent_p,51.18,22.7,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Inc_10K_p,13.4,14.11,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2016-2020"
13059130602,Inc_200K_p,8.51,5.91,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2016-2020"
13059130602,Inc100K_149K_p,9.61,7.17,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2016-2020"
13059130602,Inc10K_24K_p,15.29,10.95,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2016-2020"
13059130602,Inc150K_199K_p,7.09,5.67,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2016-2020"
13059130602,Inc25K_49K_p,23.88,13.63,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2016-2020"
13059130602,Inc50K_74K_p,17.1,10.24,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059130602,Inc75K_99K_p,5.12,4.73,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059130602,Ind_ag_p,0,0.97,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059130602,Ind_arts_p,16.85,10.77,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059130602,Ind_const_p,4.56,3.52,Percent Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Ind_edhlth_p,28.73,12.71,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059130602,Ind_finan_p,3.18,3.66,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059130602,Ind_info_p,3.8,5.87,Percent Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Ind_manf_p,1.38,2.21,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Ind_other_p,4.42,3.94,Percent Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Ind_prof_p,5.87,5.59,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059130602,Ind_pubad_p,5.39,5.25,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Ind_retail_p,24.1,17.75,Percent Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Ind_trans_p,1.73,2.62,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059130602,Ind_whlsl_p,0,0.97,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Inet_any_p,91.88,20.72,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Inet_broad_p,81.8,20.33,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Pov_Ov65_p,21.79,6.82,Percent Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Pov_Und18_p,9.69,7.48,Percent Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Rce_AI_p,0,0.44,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Rce_AsnNH_p,6.47,5.59,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Rce_BlkNH_p,6.44,5.18,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Rce_Hisp_p,5.84,4.33,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Rce_HPI_p,0,0.44,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Rce_OthNH_p,1.89,3.03,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Rce_WhtNH_p,76.29,19.1,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Rent30_p,57.14,30.95,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Sch_grad_p,6.75,6.22,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Sch_Kpre_p,2.46,2.98,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Sch_ugrad_p,29.27,16.08,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Trn_car_p,74.72,20.72,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059130602,Trn_carpool_p,10.08,7.53,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Trn_home_p,15.19,10.15,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Trn_noveh_p,0,0.97,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Trn_pub_p,0,0.97,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059130602,Trn_taxi_p,0,0.97,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059130602,Trn_walk_p,0,0.97,Percent Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Age05_p,3.33,2.38,Percent Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Age18_24_p,6.8,3.66,Percent Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059130701,AgeO65_p,21.4,7.29,Percent Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059130701,AgeU18_p,9.83,4.17,Percent Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Ed_ba_p,26.39,8.39,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Ed_hsgrad_p,16.39,5.8,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Ed_lesshs_p,8.52,7.87,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Ed_ma_p,15.12,5.25,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Ed_prof_doc_p,6.44,3.24,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Ed_somecol_p,27.14,10.98,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Empl_labor_p,86.01,18.26,Percent Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Empl_unemp_p,1.78,2.17,Percent Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059130701,HInsur_FBNat_p,2.9,3.14,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059130701,HInsur_FBNC_p,2.33,2.06,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059130701,HInsur_Nat_p,79.31,14.06,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
13059130701,HousOwn_p,56.84,12.98,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059130701,HousRent_p,43.16,12.57,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Inc_10K_p,3.41,4.01,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2016-2020"
13059130701,Inc_200K_p,3.77,3.23,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2016-2020"
13059130701,Inc100K_149K_p,11.18,6.64,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2016-2020"
13059130701,Inc10K_24K_p,10.35,6.52,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2016-2020"
13059130701,Inc150K_199K_p,8.25,4.72,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2016-2020"
13059130701,Inc25K_49K_p,26.44,15.49,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2016-2020"
13059130701,Inc50K_74K_p,25.78,8.97,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059130701,Inc75K_99K_p,10.83,6.58,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059130701,Ind_ag_p,0,0.64,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059130701,Ind_arts_p,11.39,6.85,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059130701,Ind_const_p,1.54,1.72,Percent Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Ind_edhlth_p,30.54,9.17,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059130701,Ind_finan_p,3.99,3.31,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059130701,Ind_info_p,0.95,1.54,Percent Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Ind_manf_p,6.94,5.81,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Ind_other_p,3.27,3.18,Percent Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Ind_prof_p,15.2,11.25,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059130701,Ind_pubad_p,0.82,1.27,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Ind_retail_p,16.88,7.49,Percent Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Ind_trans_p,3.99,5.22,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059130701,Ind_whlsl_p,4.49,4.4,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Inet_any_p,93.78,15.01,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Inet_broad_p,80.98,15.79,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Pov_Ov65_p,19.47,7.31,Percent Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Pov_Und18_p,9.83,4.23,Percent Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Rce_AI_p,0,0.38,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Rce_AsnNH_p,1.71,1.79,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Rce_BlkNH_p,25.54,9.94,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Rce_Hisp_p,5.36,4.96,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Rce_HPI_p,0,0.38,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Rce_OthNH_p,0,0.38,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Rce_WhtNH_p,67.39,12.05,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Rent30_p,46.94,21.81,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Sch_grad_p,5.07,3.39,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Sch_Kpre_p,0.42,0.81,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Sch_ugrad_p,5.46,4.06,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Trn_car_p,85.13,20.97,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059130701,Trn_carpool_p,7.53,6.51,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Trn_home_p,7.34,3.46,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Trn_noveh_p,0.69,1.15,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Trn_pub_p,0,0.65,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059130701,Trn_taxi_p,0,0.65,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059130701,Trn_walk_p,0,0.65,Percent Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Age05_p,3.17,4.11,Percent Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Age18_24_p,6.17,5.64,Percent Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059130702,AgeO65_p,13.57,6.33,Percent Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059130702,AgeU18_p,23.61,10.2,Percent Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Ed_ba_p,28.95,13.88,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Ed_hsgrad_p,12.24,7.59,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Ed_lesshs_p,5.16,4.87,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Ed_ma_p,16.94,8.5,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Ed_prof_doc_p,11.44,6.52,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Ed_somecol_p,25.27,10.88,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Empl_labor_p,82.12,21.15,Percent Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Empl_unemp_p,0.79,1.44,Percent Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059130702,HInsur_FBNat_p,4.32,3.83,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059130702,HInsur_FBNC_p,6.75,6.25,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059130702,HInsur_Nat_p,81.53,16.91,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
13059130702,HousOwn_p,28.59,13.78,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059130702,HousRent_p,71.41,20.07,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Inc_10K_p,2.52,3.96,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2016-2020"
13059130702,Inc_200K_p,1.26,2.16,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2016-2020"
13059130702,Inc100K_149K_p,9.55,8.29,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2016-2020"
13059130702,Inc10K_24K_p,9.55,9.1,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2016-2020"
13059130702,Inc150K_199K_p,2.52,3.87,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2016-2020"
13059130702,Inc25K_49K_p,14.95,9.64,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2016-2020"
13059130702,Inc50K_74K_p,28.11,13.24,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059130702,Inc75K_99K_p,31.53,18.29,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_ag_p,0,1.06,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_arts_p,0,1.06,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_const_p,6.42,6.58,Percent Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_edhlth_p,39.61,13.76,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_finan_p,4.61,7.03,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_info_p,0,1.06,Percent Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_manf_p,3.78,3.7,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_other_p,1.21,2.04,Percent Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_prof_p,11.94,9.9,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_pubad_p,5.22,5.37,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_retail_p,26.3,23.96,Percent Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_trans_p,0.91,1.51,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059130702,Ind_whlsl_p,0,1.06,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Inet_any_p,91.26,15.14,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Inet_broad_p,76.67,15.41,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Pov_Ov65_p,13.57,6.66,Percent Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Pov_Und18_p,23.61,11.35,Percent Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Rce_AI_p,0,0.58,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Rce_AsnNH_p,0.58,0.86,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Rce_BlkNH_p,37.89,14.6,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Rce_Hisp_p,8.6,7.16,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Rce_HPI_p,0,0.58,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Rce_OthNH_p,0,0.58,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Rce_WhtNH_p,50.72,19.37,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Rent30_p,31.58,16.37,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Sch_grad_p,1.1,1.82,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Sch_Kpre_p,9.26,5.11,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Sch_ugrad_p,2.75,3.72,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Trn_car_p,59.94,17.27,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059130702,Trn_carpool_p,17.76,14.84,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Trn_home_p,14.27,12.33,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Trn_noveh_p,1.38,2.43,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Trn_pub_p,0,1.14,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059130702,Trn_taxi_p,8.03,13.14,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059130702,Trn_walk_p,0,1.14,Percent Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Age05_p,3.84,2.32,Percent Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Age18_24_p,10.29,4.03,Percent Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059140300,AgeO65_p,7.76,2.4,Percent Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059140300,AgeU18_p,21.04,7.69,Percent Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ed_ba_p,7.75,3.09,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ed_hsgrad_p,36.66,10.68,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ed_lesshs_p,14.87,6.93,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ed_ma_p,9.83,6.42,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ed_prof_doc_p,0.48,0.61,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ed_somecol_p,30.4,9.11,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Empl_labor_p,76.89,13.8,Percent Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
