GEOID,var,est,moe,description,source
13059140400,HousOwn_p,67.66,13.33,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059140400,HousRent_p,32.34,14.09,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Inc_10K_p,9.2,6.19,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2014-2018"
13059140400,Inc_200K_p,1.79,2.52,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2014-2018"
13059140400,Inc100K_149K_p,3.66,2.61,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2014-2018"
13059140400,Inc10K_24K_p,31.76,10.75,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2014-2018"
13059140400,Inc150K_199K_p,0,1.06,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2014-2018"
13059140400,Inc25K_49K_p,33.39,11.97,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2014-2018"
13059140400,Inc50K_74K_p,13.68,5.7,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2014-2018"
13059140400,Inc75K_99K_p,6.51,3.91,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2014-2018"
13059140400,Ind_ag_p,3.49,4.73,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2014-2018"
13059140400,Ind_arts_p,15.74,7.91,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2014-2018"
13059140400,Ind_const_p,15.27,8.53,Percent Population employed in construction,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Ind_edhlth_p,22.17,7.13,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2014-2018"
13059140400,Ind_finan_p,1.24,1.71,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2014-2018"
13059140400,Ind_info_p,0,1.01,Percent Population employed in information,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Ind_manf_p,12.64,6.74,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Ind_other_p,1.16,1.24,Percent Population employed in other services,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Ind_prof_p,7.44,6.9,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2014-2018"
13059140400,Ind_pubad_p,5.43,3.64,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Ind_retail_p,13.26,7.6,Percent Population employed in retail,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Ind_trans_p,0,1.01,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2014-2018"
13059140400,Ind_whlsl_p,2.17,2.87,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Inet_any_p,68.4,10.1,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Inet_broad_p,61.4,10.75,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Pov_Ov65_p,9.54,1.84,Percent Poverty over 65,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Pov_Und18_p,33.31,8.04,Percent Poverty under 18,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Rce_AI_p,0,0.37,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Rce_AsnNH_p,0,0.37,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Rce_BlkNH_p,22.27,5.66,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Rce_Hisp_p,58.69,12.31,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Rce_HPI_p,0,0.37,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Rce_OthNH_p,0,0.37,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Rce_WhtNH_p,18.25,2.6,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Rent30_p,37.7,24.04,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Sch_grad_p,1.94,2.22,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Sch_Kpre_p,4.92,2.97,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Sch_ugrad_p,2.19,1.43,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Trn_car_p,85.02,13.63,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2014-2018"
13059140400,Trn_carpool_p,13.47,9.64,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Trn_home_p,0,1.04,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Trn_noveh_p,0,1.04,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Trn_pub_p,0,1.04,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2014-2018"
13059140400,Trn_taxi_p,1.51,1.91,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2014-2018"
13059140400,Trn_walk_p,0,1.04,Percent Walked to work,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Age05_p,4.53,4.01,Percent Age under 5 years,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Age18_24_p,12.04,4.27,Percent Age 18-64,"American Community Survey, 5 year sample, 2014-2018"
13059140500,AgeO65_p,4.99,2.42,Percent Age 65 and older,"American Community Survey, 5 year sample, 2014-2018"
13059140500,AgeU18_p,21.97,8.38,Percent Age under 18,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Ed_ba_p,6.66,3.87,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Ed_hsgrad_p,35.86,9.29,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Ed_lesshs_p,44.98,11.02,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Ed_ma_p,1.32,1.48,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Ed_prof_doc_p,0,1.48,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Ed_somecol_p,11.18,3.78,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Empl_labor_p,64.67,13.6,Percent Population in labor force,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Empl_unemp_p,1.2,1.54,Percent Population unemployed,"American Community Survey, 5 year sample, 2014-2018"
13059140500,HInsur_FBNat_p,1.13,1.7,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2014-2018"
13059140500,HInsur_FBNC_p,2.21,2.01,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2014-2018"
13059140500,HInsur_Nat_p,62.76,12.86,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2014-2018"
13059140500,HousOwn_p,23.69,11.58,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059140500,HousRent_p,76.31,13.47,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Inc_10K_p,16.28,9.53,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2014-2018"
13059140500,Inc_200K_p,0,1.91,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2014-2018"
13059140500,Inc100K_149K_p,0,2.64,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2014-2018"
13059140500,Inc10K_24K_p,38.86,14.52,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2014-2018"
13059140500,Inc150K_199K_p,0.44,0.88,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2014-2018"
13059140500,Inc25K_49K_p,21.7,8.21,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2014-2018"
13059140500,Inc50K_74K_p,18.77,6.3,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2014-2018"
13059140500,Inc75K_99K_p,3.96,3.96,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2014-2018"
13059140500,Ind_ag_p,0,1.69,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2014-2018"
13059140500,Ind_arts_p,13.64,10,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2014-2018"
13059140500,Ind_const_p,9.74,8.83,Percent Population employed in construction,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Ind_edhlth_p,21.69,8.7,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2014-2018"
13059140500,Ind_finan_p,0,1.69,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2014-2018"
13059140500,Ind_info_p,0,1.69,Percent Population employed in information,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Ind_manf_p,15.45,9.22,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Ind_other_p,2.73,2.6,Percent Population employed in other services,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Ind_prof_p,12.73,10,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2014-2018"
13059140500,Ind_pubad_p,1.17,1.82,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Ind_retail_p,18.7,11.04,Percent Population employed in retail,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Ind_trans_p,2.73,2.99,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2014-2018"
13059140500,Ind_whlsl_p,1.43,1.82,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Inet_any_p,61.58,11.88,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Inet_broad_p,46.63,13.49,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Pov_Ov65_p,4.99,2.62,Percent Poverty over 65,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Pov_Und18_p,21.97,8.64,Percent Poverty under 18,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Rce_AI_p,0,0.67,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Rce_AsnNH_p,0,0.67,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Rce_BlkNH_p,47.79,15.33,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Rce_Hisp_p,23.41,12.81,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Rce_HPI_p,0.41,0.62,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Rce_OthNH_p,0,0.67,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Rce_WhtNH_p,28.03,8.28,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Rent30_p,56.87,20.61,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Sch_grad_p,1.16,1.79,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Sch_Kpre_p,3.94,3.57,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Sch_ugrad_p,5.51,3.31,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Trn_car_p,64.29,17.27,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2014-2018"
13059140500,Trn_carpool_p,28.05,15.19,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Trn_home_p,0.78,1.43,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Trn_noveh_p,4.16,5.06,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Trn_pub_p,2.34,2.86,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2014-2018"
13059140500,Trn_taxi_p,4.55,5.32,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2014-2018"
13059140500,Trn_walk_p,0,1.69,Percent Walked to work,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Age05_p,4.4,1.79,Percent Age under 5 years,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Age18_24_p,7.68,2.69,Percent Age 18-64,"American Community Survey, 5 year sample, 2014-2018"
13059140600,AgeO65_p,15.49,2.89,Percent Age 65 and older,"American Community Survey, 5 year sample, 2014-2018"
13059140600,AgeU18_p,17.42,3.65,Percent Age under 18,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Ed_ba_p,17.2,3.57,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Ed_hsgrad_p,28.37,5.16,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Ed_lesshs_p,14.36,3.51,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Ed_ma_p,11.78,4.55,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Ed_prof_doc_p,4.82,2.2,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Ed_somecol_p,23.47,5.54,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Empl_labor_p,73.25,8.46,Percent Population in labor force,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Empl_unemp_p,6.63,3.76,Percent Population unemployed,"American Community Survey, 5 year sample, 2014-2018"
13059140600,HInsur_FBNat_p,2.3,1.29,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2014-2018"
13059140600,HInsur_FBNC_p,2.36,1.82,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2014-2018"
13059140600,HInsur_Nat_p,80.04,6.39,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2014-2018"
13059140600,HousOwn_p,55.56,7.57,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059140600,HousRent_p,44.44,8.64,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Inc_10K_p,5.9,2.64,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2014-2018"
13059140600,Inc_200K_p,0.95,0.79,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2014-2018"
13059140600,Inc100K_149K_p,14.07,4.01,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2014-2018"
13059140600,Inc10K_24K_p,23.99,7.38,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2014-2018"
13059140600,Inc150K_199K_p,1.95,1.48,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2014-2018"
13059140600,Inc25K_49K_p,27.2,7.01,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2014-2018"
13059140600,Inc50K_74K_p,14.39,4.59,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2014-2018"
13059140600,Inc75K_99K_p,11.54,3.8,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2014-2018"
13059140600,Ind_ag_p,0.76,0.9,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2014-2018"
13059140600,Ind_arts_p,10.29,4.72,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2014-2018"
13059140600,Ind_const_p,3.96,2.65,Percent Population employed in construction,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Ind_edhlth_p,33.26,7.1,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2014-2018"
13059140600,Ind_finan_p,3.78,2.88,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2014-2018"
13059140600,Ind_info_p,1.66,1.26,Percent Population employed in information,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Ind_manf_p,10.83,4.22,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Ind_other_p,5.98,2.43,Percent Population employed in other services,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Ind_prof_p,6.7,4.22,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2014-2018"
13059140600,Ind_pubad_p,5.17,2.52,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Ind_retail_p,10.2,3.82,Percent Population employed in retail,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Ind_trans_p,4.45,2.43,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2014-2018"
13059140600,Ind_whlsl_p,2.97,1.62,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Inet_any_p,77.23,6.27,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Inet_broad_p,69.95,5.48,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Pov_Ov65_p,15.49,2.21,Percent Poverty over 65,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Pov_Und18_p,17.42,4.35,Percent Poverty under 18,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Rce_AI_p,0,0.28,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Rce_AsnNH_p,2.6,3.02,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Rce_BlkNH_p,27.33,5.8,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Rce_Hisp_p,11.25,4.79,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Rce_HPI_p,0,0.28,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Rce_OthNH_p,0,0.28,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Rce_WhtNH_p,56.52,5.4,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Rent30_p,51.3,14.78,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Sch_grad_p,4.8,3.04,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Sch_Kpre_p,2.57,1.32,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Sch_ugrad_p,3.93,1.81,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Trn_car_p,74.23,11.53,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2014-2018"
13059140600,Trn_carpool_p,15.91,6.1,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Trn_home_p,2.26,1.54,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Trn_noveh_p,2.03,2.12,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Trn_pub_p,2.89,2.26,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2014-2018"
13059140600,Trn_taxi_p,3.53,2.89,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2014-2018"
13059140600,Trn_walk_p,1.18,1.13,Percent Walked to work,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Age05_p,5.53,2.44,Percent Age under 5 years,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Age18_24_p,18.44,6.61,Percent Age 18-64,"American Community Survey, 5 year sample, 2014-2018"
13059150300,AgeO65_p,17.97,4.39,Percent Age 65 and older,"American Community Survey, 5 year sample, 2014-2018"
13059150300,AgeU18_p,17,4.58,Percent Age under 18,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ed_ba_p,25.74,6.7,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ed_hsgrad_p,23,7.51,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ed_lesshs_p,4.99,3.71,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ed_ma_p,13.83,6.87,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ed_prof_doc_p,15.71,4.91,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ed_somecol_p,16.73,6.19,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Empl_labor_p,78.22,11.32,Percent Population in labor force,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Empl_unemp_p,4.57,2.99,Percent Population unemployed,"American Community Survey, 5 year sample, 2014-2018"
13059150300,HInsur_FBNat_p,3.33,2.39,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2014-2018"
13059150300,HInsur_FBNC_p,2.94,2.39,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2014-2018"
13059150300,HInsur_Nat_p,83.5,9.75,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2014-2018"
13059150300,HousOwn_p,55.63,9.7,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059150300,HousRent_p,44.37,10.14,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Inc_10K_p,9.96,6.31,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2014-2018"
13059150300,Inc_200K_p,3.34,2.1,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2014-2018"
13059150300,Inc100K_149K_p,22.63,8.47,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2014-2018"
13059150300,Inc10K_24K_p,18,7.05,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2014-2018"
13059150300,Inc150K_199K_p,9.65,7.24,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2014-2018"
13059150300,Inc25K_49K_p,20.22,7.54,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2014-2018"
13059150300,Inc50K_74K_p,10.88,5.01,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2014-2018"
13059150300,Inc75K_99K_p,5.32,3.34,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_ag_p,0.33,0.54,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_arts_p,12.5,6.3,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_const_p,0.87,1.3,Percent Population employed in construction,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_edhlth_p,37.77,9.24,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_finan_p,8.04,4.95,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_info_p,1.74,2.61,Percent Population employed in information,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_manf_p,1.41,1.63,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_other_p,2.93,2.5,Percent Population employed in other services,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_prof_p,11.47,6.14,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_pubad_p,3.53,4.57,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_retail_p,14.73,5.6,Percent Population employed in retail,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_trans_p,4.35,5.22,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2014-2018"
13059150300,Ind_whlsl_p,0.33,0.49,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Inet_any_p,84.79,9.52,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Inet_broad_p,77.37,10.14,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Pov_Ov65_p,17.97,3.28,Percent Poverty over 65,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Pov_Und18_p,16.83,3.22,Percent Poverty under 18,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Rce_AI_p,0,0.36,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Rce_AsnNH_p,3.58,2.86,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Rce_BlkNH_p,28.3,6.47,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Rce_Hisp_p,5.58,4.19,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Rce_HPI_p,0,0.36,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Rce_OthNH_p,0,0.36,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Rce_WhtNH_p,56.57,9,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Rent30_p,46.42,17.81,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Sch_grad_p,7.23,3.88,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Sch_Kpre_p,2.57,1.74,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Sch_ugrad_p,15.22,6.34,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Trn_car_p,75.64,12.32,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2014-2018"
13059150300,Trn_carpool_p,10.45,5.09,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Trn_home_p,10.67,5.47,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Trn_noveh_p,0,0.71,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Trn_pub_p,3.23,4.11,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2014-2018"
13059150300,Trn_taxi_p,0,0.71,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2014-2018"
13059150300,Trn_walk_p,0,0.71,Percent Walked to work,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Age05_p,0.62,0.67,Percent Age under 5 years,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Age18_24_p,70.11,13.51,Percent Age 18-64,"American Community Survey, 5 year sample, 2014-2018"
13059150400,AgeO65_p,2.88,1.54,Percent Age 65 and older,"American Community Survey, 5 year sample, 2014-2018"
13059150400,AgeU18_p,1.46,1.24,Percent Age under 18,"American Community Survey, 5 year sample, 2014-2018"
